largeur_passage,hauteur_marche,presence_rampe,pente_rampe,surface_sol,eclairage,signalisation,places_parking,distance_transport,assistance_disponible,horaires_adaptes
-1.8446863866348011,2.6451198089750743,0,-1.0731377231863977,1,2,1,0.005466835584355331,0.9121707595833378,0,1
-0.15533827882638634,-0.9997976340180299,1,1.77577514941543,1,2,1,0.005466835584355331,-0.898313329139059,0,1
-1.2804631145180978,-1.0882917641795622,1,0.8853263417211886,0,1,1,0.005466835584355331,-0.0260347363027742,0,1
-0.45781798234213894,1.7319260732300974,0,-1.0731377231863977,2,1,1,0.7012459099568584,-0.9437055336774306,0,1
-0.2761121001129931,-0.25414307588009255,1,0.14416667508120035,1,2,1,0.005466835584355331,-0.5450658170488626,0,0
1.1704472421090548,-0.8690614195499784,0,-1.0731377231863977,0,1,1,0.005466835584355331,0.007294316483511755,0,1
-0.6465856811975492,-0.10689903942783538,1,1.2838586104375556,0,2,1,-0.6903122387881478,0.11176462465334444,0,1
-0.40165006502041384,-1.0012404072989067,0,-1.0731377231863977,1,0,1,0.7012459099568584,2.702135843508801,0,0
-0.5143066109121889,-0.9735599119864258,1,0.5418359017800533,0,1,1,-0.6903122387881478,2.7506402110152592,0,1
-1.6648411647197199,0.22898333233833726,0,-1.0731377231863977,1,1,0,-0.6903122387881478,-0.5154416072153716,0,1
0.6392580078203847,0.7645383828264031,0,-1.0731377231863977,0,2,0,2.092804058701865,-0.793660871586944,0,1
-0.002685741656463748,-0.7682841009909303,0,-1.0731377231863977,1,1,0,0.005466835584355331,-0.20830634236265075,1,1
-0.8470924436312414,0.8505880411213513,0,-1.0731377231863977,2,1,1,0.7012459099568584,1.6956146454048056,1,1
-1.4016185829689785,-0.7680368663638563,1,0.8663860246991684,2,2,1,-0.6903122387881478,-0.7156447455096412,1,0
-0.6443169527759779,1.104786104392603,0,-1.0731377231863977,2,1,1,-0.6903122387881478,2.262549416800161,0,1
0.17826436601987855,-0.013079888797779096,0,-1.0731377231863977,0,2,0,-1.386091313160651,-0.9168852872073232,0,0
-0.17577986618984828,-0.2020219747240485,0,-1.0731377231863977,2,2,1,-0.6903122387881478,0.6379496935542837,1,1
0.10715240365052332,-1.0179112044859773,0,0.15837904887841384,0,1,1,-0.6903122387881478,-0.5602609563227894,0,0
1.5111978510028858,1.530343891438251,1,1.407048269777006,1,1,0,0.005466835584355331,0.7180348080009509,0,1
-1.5373490347835268,2.6451198089750743,1,0.9083284511671644,0,1,1,-0.6903122387881478,-1.0296873542479668,1,1
-0.3380726383355555,2.6451198089750743,1,0.6878097375585985,1,2,1,-0.6903122387881478,1.315157836698124,0,1
-1.3759172008663991,-0.6141046661148604,1,-0.12126809006589254,2,2,1,0.005466835584355331,0.7198519947599321,0,1
-0.8526873114638289,-0.539518297639115,0,-1.0731377231863977,1,2,1,2.092804058701865,-0.9135645558785596,0,0
1.1992954298878444,0.6735885441562192,0,-1.0731377231863977,0,1,1,0.7012459099568584,0.49057582453568704,1,1
-0.3275695770210436,-0.48523447928469904,1,2.7374115882932397,1,1,1,0.005466835584355331,-0.3697319219916997,0,1
0.1611606397339362,-0.4590357143779271,1,0.32760146469778145,2,1,1,1.3970249843293614,-0.9051100445448459,1,1
1.6529794437187688,-0.741520273008017,1,1.3110558740568947,1,0,0,-0.6903122387881478,2.7506402110152592,1,0
0.32008739800627806,-0.7935831807805673,1,0.4950040410091336,0,2,1,0.005466835584355331,-0.9731422602833054,0,1
-0.029804476443592316,-0.7326957682670295,0,-1.0731377231863977,1,1,0,0.005466835584355331,-0.008677248631269263,1,1
-0.08760267069609963,0.26434575985019354,1,0.18615299959908466,2,0,0,-1.386091313160651,-0.973268108466149,1,0
-1.0135428160190134,0.6902348024052362,1,0.764840860889124,1,1,1,0.7012459099568584,0.20527623679745802,1,0
0.7125476881319365,-0.14322685753531064,1,0.059484037272282006,1,1,0,-0.6903122387881478,-0.9242796733842336,1,1
-0.09766767725732524,2.6451198089750743,1,1.3185766127768985,0,1,0,-1.386091313160651,-1.0296873542479668,1,1
1.0896809710699287,-1.0888710458563715,1,-0.06684173889008115,1,1,0,0.005466835584355331,0.33761244924024925,0,1
0.023441339377442996,0.44568449507860447,1,1.5043278566503269,1,0,1,-0.6903122387881478,-0.9453827251783999,1,1
1.5423326529536836,-0.47496582414809535,1,0.5986982897984183,2,2,1,1.3970249843293614,-0.3320606326990391,1,1
0.6791305244457781,-0.035509498175940894,1,0.7780376760242489,1,1,1,0.005466835584355331,-0.8745876566241984,1,1
0.42250756605585826,-0.2192285519726423,1,0.15837904887841384,0,1,1,-0.6903122387881478,0.571787473389841,0,1
-0.8721878618958204,-0.9881108120164295,1,1.2171152260207518,1,2,0,-0.6903122387881478,-0.9897262690849565,1,0
0.675402813598644,2.6451198089750743,1,1.0206082399828218,1,1,1,0.7012459099568584,-1.0296873542479668,0,0
1.2493774023259934,0.14245612353087744,1,1.5303079973538134,0,0,1,-1.386091313160651,-0.8336243930623832,1,1
-0.4981053082075808,1.0777692682465696,1,0.8661672506430237,0,1,1,-0.6903122387881478,1.098187817693218,0,0
-0.7316396452682831,-0.2547141230837077,1,1.1831412030361221,1,0,1,0.005466835584355331,0.1701179362558081,1,1
-1.2532970076742393,-0.9276654296564308,0,-1.0731377231863977,0,2,1,0.005466835584355331,-0.9945746934897017,0,1
1.5322032849372629,0.3548560636355158,1,0.07092722703673093,0,2,1,-1.386091313160651,-0.35175253398828427,1,0
-0.5183031372710524,-0.6341686142505678,1,0.5128338562356761,0,2,1,0.005466835584355331,0.4181417240451979,0,1
1.5554132231275466,-0.7899082169321892,0,-1.0731377231863977,2,2,0,0.005466835584355331,-0.3123379102523284,0,1
-1.02364399211971,-0.31132447983022066,1,0.6972151649463048,2,1,1,-1.386091313160651,0.868141427709936,0,1
1.2135136177501544,-0.037350321906314585,0,-1.0731377231863977,1,2,1,0.005466835584355331,0.048391043867802436,1,0
-1.1728275019369925,-0.012101593130478486,1,1.0100008831533693,1,1,1,-0.6903122387881478,-0.8369861950857391,0,1
0.09001721201672354,-0.3086246817907221,1,1.1722802006947008,0,0,1,-1.386091313160651,-0.3733395094464521,1,1
-0.4020620691847648,-0.5604122561407041,1,0.822012246657097,0,1,0,0.7012459099568584,-1.0296873542479668,0,1
1.2003310824746636,-0.8908093449126016,0,-1.0731377231863977,0,2,1,0.005466835584355331,1.8336617538435585,1,0
-0.9973082400034291,0.9975402911719897,0,-1.0731377231863977,0,1,1,0.7012459099568584,-0.8978169292218096,0,1
0.3154677401623793,-0.295717351583582,0,-1.0731377231863977,2,2,1,0.005466835584355331,1.511775384536551,1,0
0.7501588623793651,0.5981526528834992,0,-1.0731377231863977,0,1,1,0.005466835584355331,0.2072997350819927,1,1
1.9464516419222229,-0.8166228342055976,1,0.7104968602785299,2,2,1,0.005466835584355331,0.24243514228031435,0,1
-1.1948223811598309,1.9775414376527156,0,-1.0731377231863977,1,0,1,1.3970249843293614,-0.4843755261401703,1,1
0.3776660385486316,-0.06484678821051705,0,-1.0731377231863977,0,2,1,0.7012459099568584,-0.5715170983403076,1,0
1.4017396905537576,1.3163980010693763,0,-1.0731377231863977,1,1,0,-1.386091313160651,-0.5412432595235882,1,1
-0.10448161908463939,0.1491779839383062,0,0.15837904887841384,0,2,1,-0.6903122387881478,-0.3998883263215738,0,1
-0.7106372358995598,-0.6334720719454155,1,1.1829633038618614,1,1,0,2.092804058701865,0.17448291425670465,0,1
0.6216837331419676,-0.8847120449510419,1,-0.65186281413673,1,2,1,2.092804058701865,0.5040905672762078,1,1
0.5061485646589013,-1.0499135482870625,0,-1.0731377231863977,1,2,0,-0.6903122387881478,-0.40914394526282327,1,0
0.9462740230845537,1.1024425937531983,1,1.37822726688243,2,1,1,0.005466835584355331,0.03149104399979493,0,1
0.2673165911686554,0.008414220412466726,1,1.5831582179590113,1,1,1,-0.6903122387881478,1.7018752572653377,0,1
-0.028850635803119404,0.027285633433596364,0,-1.0731377231863977,1,1,1,-0.6903122387881478,2.2591447282930015,0,1
-0.7111564993258432,0.1557568949140877,1,0.9777527053424554,2,1,1,0.7012459099568584,-0.39498295680778106,0,1
-0.4918166339874409,-0.26785772219393345,0,0.15837904887841384,0,1,1,0.7012459099568584,-0.6845349880174924,1,1
-0.07246670704336006,0.3857172719384757,1,2.120010324209318,1,1,0,0.7012459099568584,-0.6665932987523072,0,0
-0.6769853522600964,-0.7617835306068477,1,0.9037304562838497,0,2,1,-0.6903122387881478,-0.9960640885176497,1,1
-0.49237879758110886,-1.0496946305966686,1,1.4016005103791955,1,0,1,0.005466835584355331,-0.5629556184175628,0,1
-0.7170915203254228,-0.9367763994702336,1,1.190767935965971,1,1,1,0.005466835584355331,-0.5875370209217301,0,1
-1.394643719451667,1.2894264394304247,1,-0.3912766006060462,1,1,0,-0.6903122387881478,-0.45744069735878684,0,1
1.6361810059300759,2.1138037311635287,1,0.25574747797930975,1,1,1,1.3970249843293614,-0.9509771173679944,0,1
-1.1240089142408474,-0.5891139955711022,0,-1.0731377231863977,1,1,1,0.005466835584355331,-0.35832672419788575,0,1
0.8249117238265846,-1.0479810480986957,0,-1.0731377231863977,2,2,0,0.005466835584355331,-0.728295468061101,0,1
0.419852970301295,-0.9509035927621422,1,1.3043241297149175,1,1,1,1.3970249843293614,-0.897132203787962,0,0
0.5811046233954499,1.265211030089796,1,-0.8004417740327681,0,1,1,1.3970249843293614,-0.21311916339024684,0,1
1.6393658681522578,0.26292522191128315,0,-1.0731377231863977,0,1,1,-0.6903122387881478,-0.33255110362004664,0,1
0.696325167507974,-0.6315888797140042,1,0.2620710270648296,0,2,1,0.7012459099568584,1.9413964634265355,0,1
1.8791824495167309,-0.3757900385928908,1,0.9000505443922573,1,0,1,-1.386091313160651,-0.858087332616597,1,0
-0.787535694408699,-0.42058020932990064,0,-1.0731377231863977,1,2,1,-1.386091313160651,-1.0296873542479668,0,1
-0.002685741656463748,2.6451198089750743,1,1.4400312778971025,1,0,0,-0.6903122387881478,1.87534284285615,1,1
-0.9098744500102134,-1.0349188381618304,0,-1.0731377231863977,0,1,1,0.005466835584355331,-0.2111454928489921,1,0
0.2662644668689941,-0.9126056373156374,1,1.1611770918418096,1,1,1,2.092804058701865,-0.8032161552973325,1,1
1.410163420075596,0.33567094078076637,1,0.7452683615207345,1,1,1,0.005466835584355331,-0.8090634093389072,0,0
-0.2742864098536577,-0.8492663122249994,1,1.114760020579554,0,2,1,0.005466835584355331,0.1412818787318623,1,1
0.352812037906,-0.8095837777889752,0,-1.0731377231863977,1,2,1,1.3970249843293614,-1.0296873542479668,0,1
0.4966673695829579,-1.0573281946514423,1,0.5586120694357722,2,2,1,0.005466835584355331,-0.1773614415637496,1,1
-0.6143902673014258,2.433258822075449,1,0.07580019119629271,0,1,0,0.005466835584355331,1.8131954257132967,1,0
2.253377034032839,0.5302742034617857,1,0.7022406666575668,1,1,1,0.005466835584355331,-0.12046600955593947,0,1
0.10507569812996889,1.8509066409256514,0,-1.0731377231863977,2,1,1,0.005466835584355331,2.7506402110152592,0,1
0.3564200827815461,-0.5978569407929384,0,-1.0731377231863977,2,0,1,-1.386091313160651,-0.9164563582056527,1,0
1.638752120819453,-0.6216329165155015,1,0.5202887684144717,2,1,0,-0.6903122387881478,2.7506402110152592,0,1
-1.664301158188442,1.629172958004766,1,0.5830163493925958,1,2,1,0.005466835584355331,-1.0296873542479668,0,1
-0.03849325529390243,-0.9092850837931068,1,0.3421151931972508,0,1,0,2.7885831330743676,-0.9283310283234952,0,1
0.17796174993319236,-0.16354835172717194,1,0.8827069957305952,0,2,0,0.005466835584355331,-1.013307529329853,0,1
0.01211595880502275,0.022134833490254923,1,2.7352038425209946,1,1,1,-0.6903122387881478,-0.8347905259899675,0,1
0.7457111627696719,-0.07175096396848028,0,-1.0731377231863977,1,1,1,-0.6903122387881478,-0.6074778203204264,0,0
-1.301394180531206,-0.8674500995409573,1,1.8665637367736656,0,0,1,0.005466835584355331,-1.0118225474144527,1,1
1.0072188149426435,-0.48108998504381817,0,-1.0731377231863977,0,0,1,0.005466835584355331,-0.07681659295217783,0,0
-2.078060497459028,-0.6902333687066217,0,-1.0731377231863977,0,2,1,-0.6903122387881478,-0.29946342671883974,0,1
1.2360000598087437,-0.7198883499202876,1,0.343791295719357,2,1,1,0.005466835584355331,2.536179282491245,1,1
-0.8274832086801004,-1.0989519455681296,0,-1.0731377231863977,0,1,1,-0.6903122387881478,2.7506402110152592,1,1
-0.0415745527946687,-0.4188610156205277,0,-1.0731377231863977,0,1,0,-0.6903122387881478,-0.6211787720243771,0,1
1.6395788489741276,-1.0907097117857434,1,1.2048232774320355,0,2,1,2.092804058701865,0.4928090919484346,0,1
-0.24880808951821207,-0.48012368128742067,1,0.23048285595310272,1,2,0,0.7012459099568584,0.5203978380300505,0,1
0.18307173167249244,-0.38303979119716886,0,-1.0731377231863977,2,1,1,0.005466835584355331,-0.9962145324916746,0,1
-0.04064249610733918,0.27083300240316577,1,0.24043867874085964,0,2,0,-0.6903122387881478,-0.46679656731152225,0,1
-1.6798445566881084,-0.9262583050118417,0,-1.0731377231863977,2,2,1,0.7012459099568584,-0.6629656467146035,1,1
0.46697344380832945,-0.38310708440195046,1,1.1145039830171135,0,0,1,-0.6903122387881478,0.8952826726593139,0,1
-0.8918534319691684,-0.6671298023493744,0,-1.0731377231863977,2,1,1,0.005466835584355331,0.4739214265939098,0,0
-0.04648536475936209,-0.9908957154136124,0,-1.0731377231863977,2,1,0,-0.6903122387881478,-0.9611210524372037,0,1
-0.22090403314998946,0.05565941215062418,1,1.0309071419339526,1,1,1,-0.6903122387881478,1.963113300404222,1,1
-1.036651290563684,1.6688484910255144,1,1.716307431332264,1,2,1,-1.386091313160651,0.2769237313893836,0,1
-0.6710119730947492,-0.3705208691435499,1,0.45688295122397765,2,1,1,1.3970249843293614,-0.8737271435683505,0,1
1.1909782391174748,-0.8955114362842864,1,0.2441423100074433,2,1,0,1.3970249843293614,-0.4873708093787486,0,1
-0.8474569569698907,0.3414682806803959,1,0.5429043767366097,1,1,1,-0.6903122387881478,-0.22748427777981184,0,1
2.576652982055699,0.7711941048217521,1,1.5725071364081502,1,2,1,1.3970249843293614,2.7506402110152592,0,0
-0.08755556279561384,0.35652511489500927,1,-0.35361951942516134,0,0,1,0.005466835584355331,-0.68589281489161,1,1
0.43874777285808636,1.0093719263222336,0,-1.0731377231863977,2,1,1,-1.386091313160651,-0.2789866176336656,1,0
0.7572829758524737,-0.34471063235809,1,0.44371456154849076,0,2,1,0.005466835584355331,-0.27621101876585946,1,1
-0.07105268708867603,-0.7148931550091624,1,1.7601144697396496,2,1,0,0.005466835584355331,-0.9501679176417313,0,1
-1.9174448654687744,-0.6028193291912404,1,0.03499178308252223,1,0,0,-1.386091313160651,1.8344714310901398,0,1
-1.498047522688738,-0.6566124368103714,1,0.4286984061504244,1,2,1,1.3970249843293614,-0.8082208030012309,1,0
-0.6185165921236329,0.2266691121339108,1,1.7169266812884836,0,1,0,0.005466835584355331,0.11534876511683985,0,1
-0.6414431780461187,-0.252916715175348,1,0.7799420314369944,1,1,1,0.005466835584355331,-0.03427701440538904,0,1
-1.6613233080066916,-0.17696269200913356,0,-1.0731377231863977,1,2,1,-1.386091313160651,-1.0016686099837768,0,1
-0.923129137923965,-0.7991893952968049,0,-1.0731377231863977,1,1,0,-1.386091313160651,0.2859403719304081,0,1
0.15160930683365462,2.6451198089750743,1,-0.06068519867309387,1,1,1,0.005466835584355331,-1.0099310634413328,1,1
-0.9907702441048247,-0.13090900470694078,0,-1.0731377231863977,2,0,1,0.005466835584355331,0.07110226608375848,1,0
-1.144752108468299,-0.4512775191404123,0,-1.0731377231863977,1,1,1,-0.6903122387881478,-0.35476560739508844,0,0
-0.09649143618549536,1.418984490921015,1,0.7450772119243783,2,1,1,-1.386091313160651,0.7274303589094031,1,1
-1.3451029372719572,0.27757175656497757,1,0.628583653843935,0,1,0,-1.386091313160651,-0.9164032866846282,0,1
0.47862726138680234,-0.7091351426128506,0,-1.0731377231863977,0,2,1,0.7012459099568584,1.064894631254285,0,0
-2.078060497459028,1.5177748060883,1,0.4792429320681946,2,1,0,-0.6903122387881478,-0.8874727690271728,1,1
1.0550477993448701,-0.533669826184396,1,0.8040223648248801,1,1,1,0.005466835584355331,0.5666772882219718,0,1
-2.078060497459028,-0.5092329631943333,0,-1.0731377231863977,0,1,0,0.7012459099568584,-0.34263073329179533,0,1
-1.266966293178355,1.045200125662092,0,-1.0731377231863977,0,1,1,-1.386091313160651,-0.9718235136733074,0,1
-0.8364978969377398,2.035274369728703,0,-1.0731377231863977,1,0,1,-0.6903122387881478,-0.14937360248030843,0,1
-1.0540912925721695,-0.9741367695991593,0,-1.0731377231863977,1,1,1,-0.6903122387881478,0.9504875648218551,1,1
0.10181264071015868,1.3865793625669227,1,1.071288625931847,0,1,0,0.005466835584355331,-1.0296873542479668,0,1
-0.6426358905386539,0.3177072641988672,1,1.1162092549408151,1,1,1,0.005466835584355331,-0.6778225332027693,1,1
-0.9834499848211153,2.6451198089750743,1,1.3615924049252863,0,0,0,-0.6903122387881478,-0.8325753099753868,1,1
1.060033995357754,-0.9736710040999864,0,-1.0731377231863977,2,1,1,2.7885831330743676,0.04699757641226628,1,1
0.8236575382796733,-1.0523245466386972,1,0.134002330801082,0,2,1,-0.6903122387881478,-0.10844679644380047,0,0
0.8358543596041501,-1.0750693520213026,1,0.22883895853313585,0,2,1,0.005466835584355331,0.8463480942555692,1,0
0.06696866116580204,-0.40053395358480687,1,0.3100332264625419,0,0,1,0.005466835584355331,0.0390084095757003,0,0
-1.1600151614674177,-0.018207121964009875,1,-0.39259379847046133,1,2,0,-0.6903122387881478,-1.0296873542479668,1,1
-0.6860750653255024,-0.8163825254060175,1,-0.4261270168846204,2,0,1,0.7012459099568584,-0.3215300983992234,0,1
0.608150067736225,-0.9892417904753608,1,1.9123576756421086,0,1,1,0.005466835584355331,-0.807178461061219,1,1
0.3214735437445117,0.7229685291063694,0,-1.0731377231863977,2,1,1,0.7012459099568584,0.19424400299165823,0,1
-0.42624475770616294,-0.8708157754841549,1,0.4437687123805314,0,2,1,0.005466835584355331,0.9960640716849958,1,1
-0.8021673797390487,-0.5519338127446966,1,0.6342902359496156,2,1,1,-1.386091313160651,0.6766234916189918,1,1
-0.11335974608313938,2.212349802888629,1,0.2301720775243941,0,1,0,1.3970249843293614,-0.992578651950971,0,1
1.118392000407111,2.4238766360427184,1,1.0949320176821542,0,1,0,0.005466835584355331,0.12258699843035231,0,1
0.7506938354288826,-0.35128083524547754,0,-1.0731377231863977,1,1,1,0.7012459099568584,-0.8516783374045328,0,0
-0.05577476124421783,-0.454643129941549,1,0.8875499113112562,1,1,1,0.7012459099568584,-0.964753883879568,1,0
0.31454871194873507,-0.012241418403482642,1,-0.17048929982886335,0,2,1,0.005466835584355331,-0.9384589499322081,1,1
1.207172241234769,-0.26097446457113577,0,-1.0731377231863977,1,0,0,0.7012459099568584,-0.013455816227104163,1,1
0.5864343769956826,2.6451198089750743,0,-1.0731377231863977,0,1,1,0.005466835584355331,0.4498557300565973,0,1
-0.5668319144841815,0.12144906009175799,0,-1.0731377231863977,1,1,0,-0.6903122387881478,0.2593573572568147,0,1
-1.119362786273412,0.6423155165458843,1,-0.20671741526105336,0,1,1,3.4843622074468708,2.663920354483046,0,1
-1.440664171000317,-0.35205525859600456,1,1.0076251187544,1,0,1,0.7012459099568584,-1.0296873542479668,1,1
0.9285026009819727,0.10240434189871048,0,-1.0731377231863977,2,1,0,0.005466835584355331,0.015398371745020489,1,0
1.0377583205146936,-0.9240097591061435,0,-1.0731377231863977,2,1,1,0.005466835584355331,-0.23118545682989838,1,0
0.051979534280977166,0.9087539455763829,1,0.2599426326706234,2,1,0,-0.6903122387881478,-0.48230796253534985,0,1
0.21052726775687386,-0.26134124378357504,0,-1.0731377231863977,1,0,1,-1.386091313160651,-0.8382974320067705,1,0
0.0029709584040062613,-0.22424332803665495,0,-1.0731377231863977,0,2,0,-1.386091313160651,-0.4767335646995366,0,1
-0.8970457506129574,1.0965356286833088,0,-1.0731377231863977,1,0,1,0.7012459099568584,-0.07261510075628363,1,0
-1.1727541843180938,-0.7522565362867344,1,2.2482814525407955,0,1,1,0.005466835584355331,1.430935046989791,1,0
0.2286013634973631,1.200409188394757,1,1.219742364267749,2,1,1,0.005466835584355331,0.6451604719861245,1,1
1.3256878452047896,-0.923389966780847,1,0.23080214247286912,1,2,1,0.005466835584355331,-1.0285317832237966,0,1
-0.9070005041183266,0.3022648388011453,0,-1.0731377231863977,0,2,1,0.7012459099568584,1.7143225956737782,0,1
-2.00369150137366,-0.26013081431889734,1,0.7540524493831636,0,2,0,-0.6903122387881478,2.7506402110152592,0,1
0.661858419092564,-0.07820989973775408,0,-1.0731377231863977,0,0,1,-1.386091313160651,1.9590500632966144,1,1
0.25456700093134205,0.4035348833143128,1,0.6737877512304881,1,2,1,1.3970249843293614,-0.4116929400024225,1,1
2.7203314806459717,-0.9891691932305666,1,0.22236072050356814,1,1,1,-0.6903122387881478,-0.1585551054739314,0,1
-0.44954905549979657,0.4771866347236237,1,-0.22761229465232932,1,1,1,0.7012459099568584,2.7506402110152592,1,1
1.389992873452018,-0.13623268245489595,0,-1.0731377231863977,2,1,1,1.3970249843293614,-0.3985770989967744,0,1
0.7115173391018242,-0.4254142831845137,0,0.15837904887841384,0,1,1,0.005466835584355331,0.30555856989296987,0,1
-0.5492890751298272,1.286806384549263,1,0.8868852488904608,0,2,0,1.3970249843293614,0.13075358702577652,1,1
-1.4493435321771238,0.23465401960571186,1,2.043925652446428,1,1,1,-0.6903122387881478,-1.0296873542479668,1,1
-0.7086104826144447,0.5188924933309449,0,-1.0731377231863977,1,1,0,-0.6903122387881478,0.46077909281245405,0,0
0.663114405103908,-0.9799843457500228,1,1.0760736862119265,0,0,0,1.3970249843293614,-0.7117917925578514,0,1
-1.8344120222503568,1.9986958981730008,1,0.4023244939216983,0,0,0,0.005466835584355331,-0.749692478128864,0,1
2.7203314806459717,0.014033084493844494,1,0.345533918226445,2,2,1,0.005466835584355331,-0.5818806331567945,1,1
-0.5188176950589797,-0.61040166260464,0,-1.0731377231863977,1,2,1,0.005466835584355331,-0.8389734379899455,0,1
-1.2357502369757876,2.1296535323256722,1,0.6264068272437975,0,1,1,0.7012459099568584,-0.8516140224945353,1,1
-0.2651100431670127,0.4279755855594942,1,0.8565227106901014,1,1,0,0.005466835584355331,-0.9784733343671519,1,0
0.5775796383949218,-0.2523822925480319,1,0.16288527826135576,2,1,1,-0.6903122387881478,0.1080615636582191,1,1
0.3693228470916381,-0.4735697144381942,0,-1.0731377231863977,2,2,1,0.7012459099568584,0.4476802284237561,1,1
0.31068292901314015,-0.21157256338630573,1,0.6011240132381953,0,2,1,-1.386091313160651,0.5544721672577145,1,1
1.775078968524668,-0.7897551743108958,1,0.7580713051053743,0,2,1,0.7012459099568584,-0.04543663561861202,0,1
0.9078432839140331,0.594798740529549,1,1.2546347155390287,1,2,1,-0.6903122387881478,0.846972858206483,1,0
-0.4991197254561287,2.6451198089750743,1,-0.4980504248431767,1,2,1,-0.6903122387881478,1.9142963951152683,1,0
0.4351966738718954,2.1977551031105214,1,0.2742443883746725,0,2,0,0.005466835584355331,0.96271493209056,1,1
-1.7961276132401205,-0.277562403111582,1,1.2651383379355583,0,2,0,0.005466835584355331,1.2008589096906623,0,0
-0.5061728253337552,-0.5015945844352843,0,-1.0731377231863977,0,1,1,-1.386091313160651,-0.944851816684968,0,1
-0.2968025490383231,0.6145190593925275,1,0.07395919617108933,1,1,0,0.005466835584355331,-0.30101710617306277,0,1
-0.8805330638344432,-0.9146402716707521,1,0.911838883410949,1,1,1,0.005466835584355331,-1.0296873542479668,0,0
-0.601243515135904,-0.716441309365274,0,-1.0731377231863977,0,1,1,-0.6903122387881478,-0.5455985179070979,1,1
0.29848914487801104,-1.0614407380199555,0,-1.0731377231863977,1,1,0,-0.6903122387881478,-0.9969039942772858,1,1
0.567138198484638,-0.6631153993364203,0,-1.0731377231863977,0,2,1,0.005466835584355331,-0.7186632331350005,1,1
1.3617902267256228,-0.6555688823594189,1,1.2256795126230602,0,2,1,0.7012459099568584,-0.20233774934982746,0,1
0.19916706795429517,-0.9670208311414857,1,0.8036641650459591,1,1,1,0.005466835584355331,0.6801799696942498,0,1
-0.6640620320538684,-1.012200631830455,0,-1.0731377231863977,1,1,1,0.005466835584355331,1.3987307226112147,1,1
-1.265223454974731,-0.9055449097909619,0,-1.0731377231863977,0,1,1,2.092804058701865,-0.30101710617306277,0,1
-1.4300749987275798,0.703646574236673,0,-1.0731377231863977,2,0,1,0.005466835584355331,-0.9420919542222818,0,1
-0.04875790092135072,-0.16681332372721633,1,1.5317664775924142,0,2,0,1.3970249843293614,2.7506402110152592,1,1
-0.644419141319251,-0.8449191067705107,1,1.12211967359593,1,1,0,0.005466835584355331,-0.33487312600489,1,0
-1.1272718698635324,0.7699468293140328,1,0.248573964243052,1,0,0,-1.386091313160651,-0.9014872501208542,1,1
0.7198839514645201,0.5762078040978776,0,-1.0731377231863977,1,1,0,-1.386091313160651,1.350629642478923,0,1
-0.002685741656463748,-1.0068050292579003,0,-1.0731377231863977,0,1,0,-1.386091313160651,-0.9297741659651474,1,1
-0.12358207880987618,0.5785841641753978,1,1.2352099525240854,1,2,1,-1.386091313160651,-1.0296873542479668,0,1
0.10452612034762156,-0.12828963880199637,1,0.4469179408777791,1,2,1,0.005466835584355331,-0.05337749662957901,1,1
-0.27265520116683317,-0.7407938916023369,0,-1.0731377231863977,2,2,1,0.005466835584355331,-0.5599146268038585,0,1
-0.07322852791623002,0.3007573531674915,1,0.6321307574823315,2,2,1,-0.6903122387881478,-0.8490648963094578,1,1
